id,EAP,HPL,MWS,#VALUE!
id17291,0.368326346,0.242491641,0.360610584,0.971428571
id01915,0.359017649,0.304201498,0.336780853,1
id01434,0.346630682,0.291837445,0.361531873,1
id01584,0.360834746,0.264962645,0.374202609,1
id09266,0.377262597,0.240147402,0.288840001,0.90625
id17494,0.307206212,0.433671633,0.259122154,0.999999999
id24919,0.32128154,0.336685522,0.342032937,0.999999999
id21043,0.378933453,0.253478172,0.367588375,1
id17796,0.344430907,0.411209688,0.244359405,1
id02166,0.39715071,0.261056386,0.341792904,1
id17503,0.41730839,0.218540005,0.327114569,0.962962964
id21203,0.267979296,0.242226571,0.489794133,1
id25626,0.426250874,0.265625741,0.308123384,0.999999999
id09836,0.438016057,0.325520154,0.23646379,1.000000001
id24202,0.32094706,0.279296328,0.399756611,0.999999999
id27260,0.395405732,0.256824863,0.347769405,1
id23167,0.312449358,0.242714795,0.412577782,0.967741935
id10393,0.331114399,0.407556063,0.261329539,1.000000001
id01171,0.441402341,0.266664846,0.254895776,0.962962963
id06380,0.396864239,0.288067029,0.315068732,1
id22686,0.379193171,0.2520106,0.368796229,1
id26250,0.387329502,0.251043034,0.361627464,1
id09315,0.346737391,0.371416653,0.281845956,1
id00886,0.322528916,0.403003579,0.274467504,0.999999999
id03101,0.39154485,0.276136333,0.267802688,0.935483871
id12367,0.386069283,0.290131657,0.32379906,1
id10770,0.47296895,0.251351192,0.275679858,1
id14949,0.338328015,0.45178313,0.209888856,1.000000001
id14141,0.400258067,0.349862925,0.249879008,1
id25417,0.382209449,0.320696678,0.297093873,1
id26873,0.409871276,0.290182477,0.299946246,0.999999999
id10818,0.351420415,0.276814565,0.37176502,1
id15146,0.423306809,0.268178073,0.308515118,1
id23328,0.397604779,0.28399859,0.294587106,0.976190475
id16765,0.367916222,0.286764628,0.318292122,0.972972972
id24383,0.40545559,0.231940563,0.337603847,0.975
id21304,0.399173268,0.305283255,0.295543478,1.000000001
id12551,0.326469749,0.374117229,0.278579689,0.979166667
id23274,0.346899308,0.29379412,0.359306572,1
id08117,0.416208828,0.271396245,0.312394927,1
id23961,0.370967898,0.257595109,0.290355912,0.918918919
id13865,0.326344557,0.354881831,0.271154564,0.952380952
id22807,0.36130995,0.272904777,0.365785273,1
id08951,0.260523298,0.238055133,0.50142157,1.000000001
id18684,0.502374248,0.233526692,0.26409906,1
id25179,0.315354225,0.3434677,0.299511408,0.958333333
id27033,0.40447314,0.275386482,0.320140378,1
id13977,0.371941227,0.298027258,0.330031515,1
id19337,0.304324326,0.381269213,0.314406461,1
id25764,0.351719432,0.323249459,0.28994339,0.964912281
id16106,0.37419846,0.305206119,0.320595421,1
id05468,0.348150378,0.240060558,0.381486035,0.969696971
id05241,0.402507965,0.286298598,0.311193437,1
id10215,0.393849161,0.271854016,0.334296824,1.000000001
id23457,0.332506582,0.274105765,0.393387653,1
id02200,0.400823315,0.289677707,0.302199708,0.99270073
id13714,0.313323143,0.302594061,0.272971684,0.888888888
id20332,0.320729694,0.249972607,0.429297699,1
id18573,0.34490192,0.320781978,0.334316102,1
id08569,0.420993639,0.255156389,0.308346096,0.984496124
id22767,0.387558724,0.286192235,0.296837276,0.970588235
id25390,0.325875073,0.381461468,0.292663459,1
id09288,0.397805961,0.23668527,0.279794484,0.914285715
id12381,0.395950522,0.247325089,0.236724389,0.88
id02895,0.357394617,0.286687456,0.355917927,1
id25270,0.348836663,0.274015235,0.377148103,1.000000001
id14248,0.318993217,0.258397696,0.422609087,1
id12831,0.448180236,0.249287024,0.30253274,1
id18305,0.335319643,0.273333428,0.300437839,0.90909091
id07805,0.442996009,0.252169661,0.269120044,0.964285714
id14027,0.382568326,0.295486576,0.321945099,1.000000001
id02760,0.419245303,0.262225967,0.31852873,1
id24362,0.443094236,0.303928478,0.252977286,1
id17065,0.370645341,0.370839308,0.258515351,1
id26583,0.337487325,0.342638847,0.319873828,1
id19664,0.420839837,0.295600029,0.272690569,0.989130435
id25145,0.397319394,0.294228776,0.30845183,1
id17858,0.344890885,0.393141313,0.261967802,1
id05148,0.349122359,0.349056631,0.30182101,1
id22928,0.367190553,0.268516421,0.264293026,0.9
id21549,0.391423591,0.241088712,0.354154364,0.986666667
id12649,0.319153861,0.362956539,0.222651505,0.904761905
id21597,0.452878155,0.259387185,0.28773466,1
id27945,0.393485799,0.301411865,0.271769003,0.966666667
id00243,0.447887559,0.22751922,0.288878935,0.964285714
id02745,0.411441103,0.309068224,0.279490672,0.999999999
id23550,0.335583018,0.273714626,0.390702356,1
id13023,0.380074687,0.206388979,0.310088058,0.896551724
id24796,0.343811644,0.258189554,0.369427373,0.971428571
id12284,0.304360896,0.331720755,0.263918349,0.9
id02664,0.28235859,0.390839471,0.314897178,0.988095239
id23767,0.412246432,0.290857043,0.296896525,1
id05859,0.318975337,0.36623983,0.314784833,1
id14350,0.368156586,0.331032455,0.300810958,0.999999999
id01191,0.360044878,0.336924755,0.303030367,1
id17034,0.420838213,0.294792474,0.284369313,1
id25292,0.411018571,0.263567895,0.297635756,0.972222222
id22121,0.429739668,0.281850436,0.288409896,1
id20872,0.548882598,0.216033014,0.235084387,0.999999999
id17720,0.33771616,0.389100206,0.273183634,1
id22658,0.318707125,0.382816394,0.235976482,0.937500001
id09567,0.321803272,0.324981819,0.320956845,0.967741936
id16445,0.414376211,0.260003717,0.325620072,1
id08349,0.336186282,0.327764757,0.336048962,1.000000001
id27437,0.312502291,0.354591064,0.332906645,1
id03812,0.427300963,0.276527577,0.29617146,1
id22304,0.4652297,0.293758431,0.241011869,1
id04449,0.388061013,0.315842,0.296096986,0.999999999
id15605,0.362372262,0.319909806,0.317717933,1.000000001
id01768,0.359641891,0.275816518,0.311910012,0.947368421
id20019,0.375391981,0.32428676,0.30032126,1.000000001
id09593,0.320840843,0.382816721,0.296342435,0.999999999
id23179,0.365254992,0.27010115,0.364643858,1
id21279,0.427353019,0.279799596,0.292847386,1.000000001
id06711,0.351990144,0.255249468,0.392760388,1
id14243,0.295858111,0.380999115,0.279664513,0.956521739
id04839,0.334907229,0.33574283,0.329349941,1
id17220,0.286703274,0.351658969,0.274681235,0.913043478
id24177,0.37437405,0.261982386,0.272734473,0.909090909
id20512,0.355802001,0.250830756,0.365589465,0.972222222
id14036,0.300760707,0.43946826,0.259771033,1
id25001,0.358012672,0.28860248,0.353384848,1
id06175,0.346158127,0.374194067,0.279647806,1
id24720,0.299606612,0.32169126,0.220807392,0.842105264
id08070,0.35674865,0.319766127,0.298485224,0.975000001
id18934,0.427812722,0.303481306,0.268705972,1
id01338,0.384639529,0.229132581,0.28622789,0.9
id19008,0.318506154,0.39282258,0.288671266,1
id19632,0.339877512,0.334942382,0.305180106,0.98
id26224,0.338028869,0.299869398,0.362101733,1
id08219,0.475705889,0.241625415,0.282668696,1
id24008,0.296421396,0.243057935,0.419704343,0.959183674
id12475,0.351632284,0.312600151,0.285767565,0.95
id05766,0.401148772,0.311027361,0.287823867,1
id27386,0.243701692,0.439157649,0.250473993,0.933333334
id12476,0.342053117,0.386656947,0.271289936,1
id08311,0.361208641,0.277396546,0.256131655,0.894736842
id04996,0.42039485,0.251072074,0.245199743,0.916666667
id17350,0.35932083,0.294856916,0.299310626,0.953488372
id05546,0.320061503,0.382346535,0.271950936,0.974358974
id16504,0.342248147,0.346798027,0.310953826,1
id05782,0.283413623,0.236585919,0.480000458,1
id20560,0.408486675,0.288355221,0.303158103,0.999999999
id14171,0.319633806,0.256000208,0.424365986,1
id27461,0.338108468,0.241334449,0.420557083,1
id03581,0.340337869,0.270926734,0.388735397,1
id21847,0.355671774,0.299591624,0.318420812,0.97368421
id11712,0.398889821,0.304151078,0.296959101,1
id26738,0.315339602,0.257501193,0.427159205,1
id13668,0.428105079,0.290542897,0.281352025,1.000000001
id15114,0.430125773,0.246318946,0.303147117,0.979591836
id20130,0.377847926,0.272607187,0.349544886,0.999999999
id18331,0.354018762,0.272393091,0.319042692,0.945454545
id24465,0.479012142,0.26056028,0.234786553,0.974358975
id13539,0.390476788,0.296754297,0.263588587,0.950819672
id27564,0.299209387,0.335719917,0.296105178,0.931034482
id26043,0.374691414,0.263880783,0.337618279,0.976190476
id04965,0.151651652,0.16966967,0.678678679,1.000000001
id08645,0.326819718,0.2865296,0.386650682,1
id26610,0.359044612,0.268702244,0.372253144,1
id21737,0.315945744,0.343013279,0.241040977,0.9
id25784,0.284821869,0.447449981,0.26772815,1
id23030,0.387447827,0.286191853,0.32636032,1
id16450,0.311048336,0.366729437,0.288888894,0.966666667
id02161,0.375420307,0.259021447,0.294129675,0.928571429
id25535,0.427778708,0.2548885,0.317332792,1
id16566,0.425398484,0.238634667,0.335966849,1
id05714,0.417252492,0.294274442,0.288473066,1
id16524,0.320739699,0.312134862,0.256014328,0.888888889
id23941,0.271691347,0.427377969,0.300930684,1
id00831,0.296989181,0.311237356,0.36738322,0.975609757
id18145,0.366183319,0.286309878,0.347506803,1
id17227,0.514529684,0.217269961,0.268200355,1
id09417,0.339921913,0.224598217,0.31047987,0.875
id21307,0.36050605,0.302646852,0.336847098,1
id05650,0.326775529,0.433687967,0.239536504,1
id23901,0.434845327,0.248943397,0.316211276,1
id05831,0.415083835,0.24429104,0.318402903,0.977777778
id16708,0.31000867,0.387482964,0.302508366,1
id02281,0.28386651,0.290034588,0.426098902,1
id11599,0.339829135,0.265901471,0.269269395,0.875000001
id18353,0.336820026,0.311679217,0.351500758,1.000000001
id07413,0.355833859,0.321650896,0.298705721,0.976190476
id15653,0.350292078,0.36812122,0.281586702,1
id09715,0.349755359,0.246305395,0.376161468,0.972222222
id05108,0.327035227,0.425617554,0.247347219,1
id09537,0.404207761,0.248104486,0.347687753,1
id27596,0.442670284,0.252372329,0.246133858,0.941176471
id24255,0.330327308,0.226333263,0.410006096,0.966666667
id05080,0.293831247,0.23834943,0.467819322,0.999999999
id09484,0.368197329,0.270113425,0.309057667,0.947368421
id14864,0.36290854,0.210988265,0.426103196,1.000000001
id26836,0.405796922,0.242616049,0.351587029,1
id07003,0.398929267,0.315328299,0.244075768,0.958333334
id13750,0.228770717,0.559968613,0.211260669,0.999999999
id21799,0.322638431,0.316144777,0.361216792,1
id11285,0.453987403,0.251622322,0.262132211,0.967741936
id04735,0.47132348,0.269881696,0.258794824,1
id23049,0.314526505,0.296156341,0.389317154,1
id05826,0.346687274,0.36228669,0.291026036,1
id17916,0.35721236,0.304219865,0.274737989,0.936170214
id14081,0.376653039,0.221991649,0.401355312,1
id10527,0.354823937,0.233179016,0.411997047,1
id16059,0.292880835,0.377684641,0.283979979,0.954545455
id25542,0.408743988,0.307155296,0.260844902,0.976744186
id05402,0.29457448,0.275605982,0.429819538,1
id01927,0.417882156,0.2792468,0.302871044,1
id27656,0.370333458,0.232831044,0.301597403,0.904761905
id06708,0.299861985,0.284820854,0.32836064,0.913043479
id03524,0.333185631,0.342974321,0.323840048,1
id12297,0.395181479,0.232875497,0.316387468,0.944444444
id03439,0.41327396,0.296401598,0.290324442,1
id04587,0.304776849,0.405638374,0.256797892,0.967213115
id25470,0.339909899,0.382690685,0.217697924,0.940298508
id01212,0.341023836,0.373723243,0.229697365,0.944444444
id13932,0.364844049,0.354236956,0.280918995,1
id00124,0.348583992,0.264959561,0.386456446,0.999999999
id01592,0.419254246,0.273028212,0.307717542,1
id13461,0.391299488,0.302171257,0.306529255,1
id24681,0.296835645,0.264887704,0.396609984,0.958333333
id23245,0.385850658,0.261033919,0.353115423,1
id14073,0.349600284,0.30077352,0.349626196,1
id05172,0.426603833,0.224747193,0.310187435,0.961538461
id21979,0.396283353,0.271882677,0.33183397,1
id00328,0.377225957,0.220586661,0.330758811,0.928571429
id26102,0.373960635,0.308158351,0.236799934,0.91891892
id14867,0.316708912,0.299109035,0.347145016,0.962962963
id27544,0.353393868,0.354532216,0.275944884,0.983870968
id16228,0.367824354,0.272787162,0.282465408,0.923076924
id16342,0.382118142,0.312998473,0.304883385,1
id24933,0.462585306,0.265041952,0.272372742,1
id04601,0.387026124,0.305796515,0.30717736,0.999999999
id01599,0.312125155,0.388476144,0.299398701,1
id06238,0.355962551,0.309702001,0.298621162,0.964285714
id06826,0.337714923,0.302786286,0.303943235,0.944444444
id23307,0.378242352,0.301100284,0.25023483,0.929577466
id13575,0.44042566,0.284484252,0.275090088,1
id24174,0.365711844,0.277958836,0.35632932,1
id19534,0.281782178,0.248803273,0.46941455,1.000000001
id19602,0.389378605,0.266297426,0.34432397,1.000000001
id26962,0.299799062,0.35785302,0.262347918,0.92
id04448,0.39230599,0.274779118,0.285295845,0.952380953
id09786,0.312868326,0.340884702,0.240983814,0.894736842
id25240,0.354487761,0.293824482,0.268354424,0.916666667
id14893,0.391192283,0.293384788,0.238499852,0.923076923
id24221,0.361854064,0.33365342,0.279492517,0.975000001
id04696,0.373153256,0.251897458,0.374949286,1
id15153,0.355543556,0.32634542,0.318111023,0.999999999
id13882,0.289625992,0.41895634,0.260167668,0.96875
id17836,0.277244194,0.36304112,0.290749168,0.931034482
id00574,0.355914811,0.340916583,0.289469975,0.986301369
id02078,0.312394923,0.358353172,0.329251905,1
id21206,0.362257909,0.386509093,0.251232998,1
id20084,0.354051388,0.28263031,0.363318302,1
id26598,0.336877588,0.246217619,0.382422034,0.965517241
id06838,0.310069879,0.231604993,0.324991795,0.866666667
id08786,0.351394742,0.276791416,0.371813842,1
id09550,0.342222233,0.289331394,0.368446372,0.999999999
id10206,0.453611249,0.265729448,0.280659303,1
id21113,0.393961807,0.293117238,0.312920954,0.999999999
id21151,0.37575879,0.376718771,0.247522439,1
id02692,0.411281945,0.283020666,0.288748236,0.983050847
id26446,0.408517738,0.259348494,0.332133768,1
id07377,0.370695243,0.322853453,0.277879875,0.971428571
id15998,0.464435681,0.271275682,0.264288637,1
id19637,0.387845646,0.288375609,0.323778745,1
id19735,0.312135529,0.377405441,0.310459029,0.999999999
id13739,0.362984031,0.279948002,0.357067967,1
id25175,0.384286029,0.282068225,0.333645746,1
id00563,0.302212541,0.344043643,0.353743816,1
id09982,0.361002129,0.226703904,0.332293966,0.919999999
id15459,0.296695531,0.452566447,0.2285158,0.977777778
id20785,0.353977055,0.225274327,0.420748617,0.999999999
id07145,0.304440519,0.3453363,0.350223181,1
id22204,0.363337304,0.32664735,0.310015346,1
id09285,0.443978507,0.238752425,0.317269069,1.000000001
id18157,0.300473875,0.202702297,0.413490495,0.916666667
id12134,0.30132758,0.29974709,0.353470784,0.954545454
id23914,0.411694377,0.236083148,0.255448281,0.903225806
id10483,0.525901479,0.25035084,0.223747681,1
id07092,0.429606421,0.270083023,0.300310556,1
id14786,0.347378566,0.320193459,0.332427975,1
id25741,0.396606426,0.273088859,0.330304715,1
id09050,0.386844943,0.338621287,0.27453377,1
id04938,0.384850709,0.302901516,0.312247775,1
id05901,0.376351523,0.298998653,0.324649824,1
id16975,0.331310268,0.371034751,0.268243216,0.970588235
id08547,0.330110929,0.251351841,0.39222144,0.97368421
id16355,0.368544185,0.240881695,0.335018565,0.944444445
id14568,0.418775082,0.205652833,0.375572085,1
id25599,0.300446047,0.353762851,0.345791102,1
id01670,0.325410791,0.4034968,0.27109241,1.000000001
id23945,0.336835172,0.364716351,0.223448477,0.925
id17394,0.293279242,0.254682419,0.402038339,0.95
id06501,0.341433971,0.378484467,0.280081563,1.000000001
id26234,0.29922412,0.418063456,0.230080845,0.947368421
id21280,0.363146482,0.241361135,0.395492382,0.999999999
id20048,0.270167782,0.317543217,0.412289001,1
id01216,0.313525873,0.392053467,0.29442066,1
id25320,0.434770382,0.218970911,0.346258706,0.999999999
id22833,0.353830129,0.300997911,0.345171959,0.999999999
id22056,0.308077917,0.393586613,0.29833547,1
id02275,0.289292837,0.372881908,0.337825255,1
id26127,0.383755589,0.260970303,0.355274108,1
id17011,0.329661813,0.371338854,0.246367754,0.947368421
id13847,0.372510967,0.296624806,0.330864227,1
id00013,0.302771105,0.440073427,0.257155468,1
id16463,0.423079382,0.265693702,0.311226916,1
id04845,0.311829319,0.315830065,0.316785061,0.944444445
id01787,0.329774706,0.311377484,0.333847809,0.974999999
id08637,0.401207329,0.278589715,0.292425179,0.972222223
id11414,0.303896876,0.235230973,0.433094374,0.972222223
id13177,0.287268309,0.363332003,0.349399688,1
id24517,0.350800224,0.258758653,0.301155409,0.910714286
id26838,0.351503413,0.282179047,0.30381754,0.9375
id23081,0.269387476,0.454964556,0.275647969,1.000000001
id16327,0.365645191,0.338327879,0.29602693,1
id27282,0.338744305,0.361524887,0.262693771,0.962962963
id07489,0.350826737,0.288059743,0.36111352,1
id01718,0.301309505,0.26835307,0.430337425,1
id15441,0.364114592,0.258592549,0.277292859,0.9
id27736,0.299329902,0.354289498,0.3463806,1
id16324,0.304765432,0.315166985,0.380067583,1
id12027,0.292464501,0.263540121,0.318995378,0.875
id24653,0.356942803,0.411992433,0.231064764,1
id17541,0.336555287,0.27257405,0.390870663,1
id22406,0.311571013,0.376156788,0.312272199,1
id18356,0.383181068,0.287110399,0.258279961,0.928571428
id04505,0.32794927,0.349904283,0.322146447,1
id04246,0.313737948,0.350536275,0.335725777,1
id07368,0.371811325,0.308966326,0.31922235,1.000000001
id26185,0.338287805,0.264431109,0.397281086,1
id08878,0.329686996,0.308452212,0.330610793,0.968750001
id27691,0.286699394,0.26654287,0.446757736,1
id18004,0.360621326,0.316720966,0.322657707,0.999999999
